ESSR02 	ESSR08 	0.3202
ESSR02 	ESSR09 	0.1255
ESSR02 	ESSR10 	0.2442
ESSR02 	ESSR11 	0.1251
ESSR02 	ESSR12 	0.0000
ESSR02 	ESSR13 	0.0000
ESSR02 	ESSR14 	0.0000
ESSR02 	ESSR15 	0.0953
ESSR02 	ESSR16 	0.0000
ESSR02 	ESSR17 	0.0000
ESSR02 	ESSR21 	0.0481
ESSR02 	ESSR22 	0.0000
ESSR02 	ESSR23 	0.1080
ESSR02 	ESSR24 	0.1634
ESSR02 	ESSR25 	0.1847
ESSR02 	ESSR26 	0.0328
ESSR02 	ESSR27 	0.1999
ESSR02 	ESSR28 	0.3614
ESSR02 	ESSE01 	0.0000
ESSR02 	ESSE02 	0.0092
ESSR02 	ESSE03 	0.0092
ESSR02 	ESSE04 	0.0000
ESSR02 	ESSE05 	0.0000
ESSR02 	ESSE06 	0.0000
ESSR02 	ESSE07 	0.1005
ESSR02 	ESSE08 	0.0000
ESSR02 	ESSE09 	0.0000
ESSR02 	ESSE10 	0.0568
ESSR02 	ESSE11 	0.0000
ESSR02 	ESSE12 	0.0000
ESSR02 	ESSE13 	0.0000
ESSR02 	ESSE14 	0.0000
ESSR02 	ESSE15 	0.0000
ESSR02 	ESSE16 	0.0000
ESSR02 	ESSE17 	0.0000
ESSR02 	ESSE18 	0.0000
ESSR02 	ESSE19 	0.0000
ESSR02 	ESSE20 	0.0000
ESSR02 	ESSE21 	0.0000
ESSR02 	ESSE22 	0.0810
ESSR02 	ESSE23 	0.0000
ESSR02 	ESSE24 	0.0000
ESSR02 	ESSE25 	0.0751
ESSR02 	ESSE26 	0.0000
ESSR02 	ESSE27 	0.0277
ESSR02 	ESSE28 	0.0000
ESSR02 	ESSH10 	0.0000
ESSR02 	ESSH11 	0.0562
ESSR02 	ESSH12 	0.1746
ESSR02 	ESSH13 	0.0000
ESSR02 	ESSH14 	0.1747
ESSR02 	ESSH15 	0.0265
ESSR02 	ESSH16 	0.0323
ESSR02 	ESSH17 	0.0000
ESSR02 	ESSH18 	0.0000
ESSR02 	ESSH19 	0.0946
ESSR02 	ESSH08 	0.0000
ESSR02 	ESSH09 	0.0000
ESSR02 	ESSH01 	0.1076
ESSR02 	ESSH02 	0.0000
ESSR02 	ESSH03 	0.0000
ESSR02 	ESSH04 	0.0000
ESSR02 	ESSH05 	0.0000
ESSR02 	ESSH06 	0.0092
ESSR02 	ESSH07 	0.0000
ESSR02 	ESSH20 	0.1575
ESSR02 	ESSH21 	0.0157
ESSR02 	ESSH22 	0.0000
ESSR02 	ESSH23 	0.3149
ESSR02 	ESSH24 	0.0000
ESSR02 	ESSH25 	0.2415
ESSR02 	ESSH26 	0.0000
ESSR02 	ESSH27 	0.0203
ESSR02 	ESSH28 	0.1426
ESSR03 	ESSR18 	0.0000
ESSR03 	ESSR19 	0.0393
ESSR03 	ESSR20 	0.0000
ESSR03 	ESSR01 	0.0000
ESSR03 	ESSR02 	0.1547
ESSR03 	ESSR03 	1.0000
ESSR03 	ESSR04 	0.2156
ESSR03 	ESSR05 	0.0000
ESSR03 	ESSR06 	0.0000
ESSR03 	ESSR07 	0.2149
ESSR03 	ESSR08 	0.0470
ESSR03 	ESSR09 	0.1672
ESSR03 	ESSR10 	0.0000
ESSR03 	ESSR11 	0.3704
ESSR03 	ESSR12 	0.0000
ESSR03 	ESSR13 	0.1458
ESSR03 	ESSR14 	0.0000
ESSR03 	ESSR15 	0.6227
ESSR03 	ESSR16 	0.0000
ESSR03 	ESSR17 	0.0000
ESSR03 	ESSR21 	0.0000
ESSR03 	ESSR22 	0.0000
ESSR03 	ESSR23 	0.0000
ESSR03 	ESSR24 	0.2568
ESSR03 	ESSR25 	0.0887
ESSR03 	ESSR26 	0.0000
ESSR03 	ESSR27 	0.0000
ESSR03 	ESSR28 	0.0475
ESSR03 	ESSE01 	0.5000
ESSR03 	ESSE02 	0.0092
ESSR03 	ESSE03 	0.0092
ESSR03 	ESSE04 	0.0000
ESSR03 	ESSE05 	0.0392
ESSR03 	ESSE06 	0.0000
ESSR03 	ESSE07 	0.0000
ESSR03 	ESSE08 	0.0801
ESSR03 	ESSE09 	0.0000
ESSR03 	ESSE10 	0.0191
ESSR03 	ESSE11 	0.0000
ESSR03 	ESSE12 	0.0000
ESSR03 	ESSE13 	0.0000
ESSR03 	ESSE14 	0.0417
ESSR03 	ESSE15 	0.0000
ESSR03 	ESSE16 	0.0000
ESSR03 	ESSE17 	0.0000
ESSR03 	ESSE18 	0.0000
ESSR03 	ESSE19 	0.0000
ESSR03 	ESSE20 	0.0000
